,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
59,15.97892868161119,-2.3573984770735184,0.4435885164746599,5.314381210335469,1.0702036832010521e-07,3.182465020014383e-06,ADCY7,ADCY7
60,18.129403848315448,-1.1163758166427662,0.36673168847423926,3.044121497346922,0.002333608746529173,0.009885801919614521,ADCY9,ADCY9
61,0.0,-0.0,,,0.0,,ADCYAP1R1,ADCYAP1R1
62,8.055051371144335,-1.4439142108205072,0.5978966803966871,2.414989509328789,0.015735662897028442,0.04191004820890293,ADD1,ADD1
63,10.165785948742071,-1.494124159446377,0.4643825427109146,3.217442565183792,0.0012933891990502655,0.006307380427063582,ADD2,ADD2
64,0.7377646333792528,-1.6753968901781517,1.8443317749769859,0.9084032021294314,0.3636652345614162,0.4531950199763183,ADD3,ADD3
65,27.059144752396097,-1.043233784919189,0.3246747668151034,3.213165578442665,0.0013128058236240153,0.006379672078420753,PLIN2,PLIN2
66,3.2942579143128476,-1.7674480139377602,0.8859325850057541,1.9950141171591298,0.04604134018663718,0.0951958307409866,ADH5,ADH5
67,0.0,-0.0,,,0.0,,ADH6,ADH6
68,3.17924378636844,-0.17236739319255803,0.8131324383642521,0.21197948213614873,0.8321230414602571,0.8697801198709598,ADK,ADK
69,1.7324268272892764,3.5724195159462897,1.4083703664137177,-2.5365625414592605,0.011194674481797237,0.03267017246728581,ADM,ADM
70,0.0,-0.0,,,0.0,,ADORA1,ADORA1
71,10.194565563484758,-0.8214093433196122,0.4893705708813593,1.67850171668527,0.09324919561387314,0.16305613705256292,ADORA2A,ADORA2A
72,12.47160990318956,-1.412268978974752,0.4431759912368368,3.1867001076329156,0.0014390590150577566,0.0068393987597368654,ADORA2B,ADORA2B
73,0.4703088605290413,-3.1547113225565275,2.287224196556433,1.3792750738236128,0.16780995877904603,,ADORA3,ADORA3
74,9.459978252993851,-1.4603621342476627,0.5305519923767771,2.7525335032774154,0.005913609519026395,0.019752732418542553,ADPRH,ADPRH
75,7.052545665295515,-1.685595439466954,0.5857557908411319,2.877641955611702,0.004006595987801763,0.014927256469495918,PARP1,PARP1
76,0.3321290332749833,-2.673263760622968,2.809596938089492,0.9514758947739922,0.3413628495134978,,PARP4,PARP4
77,0.11775419516002292,0.21222415502361114,3.5225018521361044,-0.06024813156447734,0.9519580118646515,,ADRA1D,ADRA1D
78,0.1244447525061929,-1.338065528626005,3.533811540930397,0.3786465444259977,0.7049503538229811,,ADRA2C,ADRA2C
79,2.9441456165755424,-3.094956354818821,0.9889959589298385,3.1293923163930577,0.0017516826334423945,0.00793356400912615,ADRB1,ADRB1
80,2.2369278399636014,-0.6565150438576061,1.0933367549348272,0.600469197522533,0.5481935832061411,0.6269859330859229,ADRB2,ADRB2
81,15.788353453642097,-2.138648714003897,0.4589455453603507,4.659918231311499,3.163350235871484e-06,5.1988554335810786e-05,GRK2,GRK2
82,5.518272453514243,-1.177915254062367,0.6313457888035842,1.8657212496729334,0.06208037507424502,0.11969981244155119,GRK3,GRK3
83,1.8942904253258677,-0.5126237076652617,1.0031163959282443,0.5110311323252771,0.6093292572766345,0.6815042690635068,ADSL,ADSL
84,6.53100453810315,-1.0427815501873146,0.6098464167130095,1.7099084648357326,0.08728280089674945,0.15547498734566617,ADSS2,ADSS2
85,1.6635226235552971,-3.032176280313352,1.3024305196760997,2.32809062326597,0.019907292103690317,0.05048996046329803,AP2A1,AP2A1
86,0.44563479360574393,-0.1971851420224814,2.143003298955378,0.09201345705748595,0.926687347764842,,AP2A2,AP2A2
87,2.8581642628507478,-1.0383950931969748,0.8251484880661468,1.2584342190708024,0.20823476301847446,0.29568849818803233,AP1B1,AP1B1
88,28.018329817821385,-1.227982797421844,0.36709197709970515,3.3451638118702713,0.0008223398557700934,0.004379207424703388,AP2B1,AP2B1
89,70.7395456042448,-0.5324229742878493,0.2528519480266029,2.1056708419419907,0.0352329543106956,0.07777644670084086,AP1G1,AP1G1
90,0.0,-0.0,,,0.0,,AEBP1,AEBP1
91,4.3722759064096905,-2.4064011535353127,0.8084571821047564,2.9765350680297398,0.00291525739525234,0.01171403426092304,TLE5,TLE5
92,11.627562315769893,-1.768823623889124,0.469864237612211,3.764541929979723,0.00016685466964474037,0.0012695577524455832,AFG3L1P,AFG3L1P
93,1.264364956102263,-1.9674088027798369,1.3368933240313774,1.4716273672809972,0.14112153109958692,0.22158336321853433,AGA,AGA
94,0.9346744482625762,-0.4756721289759671,1.453139542447071,0.32734098486848723,0.7434099969304535,0.7950654494574724,AGL,AGL
95,0.0,-0.0,,,0.0,,AGRP,AGRP
96,17.155854390104782,-0.1526104924794033,0.3898398926593137,0.3914696657603784,0.6954501064702798,0.7562814961378895,JAG1,JAG1
97,0.4185329924426056,-1.7639721543602573,2.2807308199508145,0.7734240879852269,0.4392714388103226,,AGT,AGT
98,14.765437222986918,-1.0827712209237446,0.41473399738818556,2.6107606990084418,0.009034108513908599,0.02768778621480972,AHCY,AHCY
99,81.62238393850058,0.8296620235668981,0.28097751562888934,-2.952770159241861,0.0031493635632573436,0.012403568768373596,AHR,AHR
100,0.0,-0.0,,,0.0,,AIF1,AIF1
101,0.8934952528578497,-1.164817196092331,1.4573180797026053,0.799288235228671,0.4241232990461602,0.5108602700266148,CRYBG1,CRYBG1
102,0.2561181480279825,-0.00640099871060999,2.6674754355158794,0.0023996467316566164,0.9980853607589429,,AK1,AK1
103,105.77872859588383,-1.480901416011508,0.24029446540882196,6.162861110812498,7.144216656775625e-10,4.1849616126798904e-08,AK2,AK2
104,1.5239377581512155,-0.8233509704699881,1.173954328580054,0.701348383344576,0.4830856259745121,0.565626083922475,AK4,AK4
105,7.180288589007446,-1.206169749155134,0.5699692582107246,2.116201412233356,0.0343276811690983,0.07628024947173488,AKT1,AKT1
106,12.000936187932782,-0.7010401364187193,0.47982612023768495,1.4610295414335814,0.14400733449042702,0.22426766825511085,AKT2,AKT2
107,1.8206013801266403,-1.2751423759266909,1.062399038553832,1.2002480514877454,0.2300430185011203,0.31918512545084887,ALAD,ALAD
108,1.5981200902518478,-1.2295823040891098,1.1041552211506942,1.1135955167677438,0.26545275061788265,0.35549683886631195,ALAS1,ALAS1
109,3.3887924460463497,-1.0776645546018782,0.7731034763145532,1.3939460727032198,0.16333388998009732,0.2462798489946451,ALCAM,ALCAM
110,1.8841956512800844,-1.7190606367047823,1.070815817362809,1.6053747141487524,0.10841136564953666,0.18204364476118184,ABCD1,ABCD1
111,0.0,-0.0,,,0.0,,ALDH1A1,ALDH1A1
112,0.19711363692595008,-0.5152559178897295,3.155575186982723,0.1632843102630692,0.8702945867090086,,ALDH2,ALDH2
113,31.348095904752917,-1.2890747312955477,0.32901261965480477,3.918009991981542,8.928300615801143e-05,0.0007765545186766576,ALDH1B1,ALDH1B1
114,12.800929443875658,-0.6366349008320361,0.429757364540719,1.4813821783191703,0.13850476103578963,0.21839148634863279,ALDH1A3,ALDH1A3
115,0.8551394926172682,-2.480980312132516,1.5657628022076506,1.5845186184232072,0.11307574816229668,0.18805345906108653,ALDH3B1,ALDH3B1
116,11.430979888616903,-2.2102335948820584,0.5197609624596854,4.2524039982196475,2.1148788800738796e-05,0.0002471764691086347,ALDH9A1,ALDH9A1
117,3.3949028672455968,-4.618063897851549,1.164637450653584,3.9652373322358248,7.332295566881211e-05,0.0006688484248813593,ALDH3A2,ALDH3A2
118,1.1667227375003755,-1.2703868516668526,1.3809569905333956,0.9199322356709783,0.3576081721143543,0.447251686899033,ABCD2,ABCD2
119,33.32797607944798,-0.5706519846296152,0.3361949586981141,1.697384121521083,0.08962406254612895,0.15831142310600507,ALDOA,ALDOA
120,0.0,-0.0,,,0.0,,ALDOB,ALDOB
121,0.14577517135828633,-0.5092486936918443,3.512979730059633,0.14496203588490386,0.8847408460879244,,ALDOC,ALDOC
122,0.6486476253035669,-1.997670153071416,1.7650835039555863,1.1317709040929784,0.25773076318619315,0.34769338807193984,AKR1B1,AKR1B1
123,8.517894430848909,-0.00710612826301381,0.5278966185890789,0.013461211935788713,0.9892598311883827,0.9924236664062555,ALOX12,ALOX12
124,7.568412677534598,-3.140620417423451,0.6739292059746214,4.660163693130877,3.159580086933364e-06,5.1988554335810786e-05,ALOX5AP,ALOX5AP
125,0.0,-0.0,,,0.0,,ALOX12B,ALOX12B
126,0.0,-0.0,,,0.0,,ALOX15,ALOX15
127,0.0,-0.0,,,0.0,,ALOX15B,ALOX15B
128,0.0,-0.0,,,0.0,,ALX3,ALX3
129,124.28278031739478,-0.4296467771700829,0.26376397022939857,1.6289062406681782,0.10333286878557524,0.17591190757544356,AMD1,AMD1
130,8.532228011245998,-1.7014392750187757,0.5378430776039507,3.1634492398759804,0.0015591153784244407,0.007285361816337944,AMFR,AMFR
131,0.0,-0.0,,,0.0,,AMH,AMH
132,13.039658611315284,-0.1845127220079423,0.42992756221680467,0.4291716517465235,0.6677983114993916,0.7318807344176095,AMPD2,AMPD2
133,0.444514075852369,-0.3823582180716561,2.439783853110015,0.15671807057180928,0.8754670448072159,,AMPD3,AMPD3
134,0.1244447525061929,-1.338065528626005,3.533811540930397,0.3786465444259977,0.7049503538229811,,BIN1,BIN1
135,0.5525921973282293,-3.4548184012712078,2.029921528567922,1.701946776094605,0.0887653460369475,,AMT,AMT
136,0.0,-0.0,,,0.0,,ANG,ANG
137,0.0,-0.0,,,0.0,,ANGPT1,ANGPT1
138,0.0,-0.0,,,0.0,,ANGPT2,ANGPT2
139,0.0,-0.0,,,0.0,,ANK1,ANK1
140,3.178352424732074,-1.398800526746564,0.8255071232359598,1.694474205459686,0.09017520921497332,0.1589673195080494,ANK2,ANK2
141,0.0,-0.0,,,0.0,,ANK3,ANK3
142,0.15696202608720022,-0.6750005311170788,3.418148465450149,0.19747548649212504,0.8434554626701037,,ANPEP,ANPEP
143,0.22814184442099059,1.4956731777221681,2.966767641076209,-0.504142338959719,0.6141613563968427,,SLC25A4,SLC25A4
144,22.15161650672333,-0.4821901734293139,0.43860836031180783,1.099363844972138,0.27160939439181414,0.36172075675121135,SLC25A5,SLC25A5
145,99.90520099608334,-0.5010440404047195,0.28016058467234534,1.7884173142724655,0.07370870493950661,0.13670483441383985,SLC25A6,SLC25A6
146,6.989971101130511,1.506742107353964,0.6327409986596485,-2.3812936265323956,0.017251954409387555,0.04514478059119607,ANXA1,ANXA1
147,7.743660506834374,-1.3921845066596334,0.5568253590585659,2.5002174990977846,0.01241170794512881,0.03528989709310893,ANXA2,ANXA2
148,0.321558389432143,-1.1967830833095512,2.5013836786779247,0.4784484257697308,0.6323310737434,,ANXA2P1,ANXA2P1
149,0.19086048209855205,-0.5148884219569371,3.1743872796887644,0.1622008836953945,0.8711476639271176,,ANXA3,ANXA3
150,0.29455757401334975,1.8639818949239981,2.5013024332482163,-0.7452045263088849,0.45614808699863224,,ANXA4,ANXA4
151,6.469225850978538,-0.2042607850632002,0.5818846075877736,0.3510331471216804,0.7255634809861714,0.7802896802819653,ANXA5,ANXA5
152,0.8104325235274361,-1.2347264712647048,1.5682732953095924,0.7873158810760453,0.43109697531265345,0.5174015043125454,ANXA6,ANXA6
153,1.7470103438526459,-2.9850116574443506,1.2478466053238322,2.392130286454321,0.016750894964064282,0.044106607806813185,ANXA7,ANXA7
154,3.358471409153998,-1.9663933075604536,0.8373263271659666,2.348419300532389,0.01885328414820556,0.04835909655952278,ANXA11,ANXA11
155,0.14577517135828633,-0.5092486936918443,3.512979730059633,0.14496203588490386,0.8847408460879244,,AOAH,AOAH
156,0.28316363603804723,-2.4786135514903997,2.734349417556563,0.9064728653828409,0.3646856207737625,,AOC2,AOC2
157,0.0,-0.0,,,0.0,,AOX1,AOX1
158,3.413722912168661,-0.8321340339563363,0.7766426719616907,1.0714503129920512,0.2839670005125986,0.3743621357083119,APAF1,APAF1
159,0.8576877126362193,-2.211471925602166,1.6380455914674206,1.3500673834243218,0.17699436950229308,0.26128635935028055,NUDT2,NUDT2
160,0.0,-0.0,,,0.0,,APBA2,APBA2
161,2.9594674819499573,-4.55194625759306,1.2160621093717787,3.7431856666799765,0.0001817018659578667,0.0013487549195223632,APBB1,APBB1
162,2.381335450407195,-0.6620851205699471,0.9477567523354543,0.6985812751409498,0.48481374907856445,0.5673079297280338,APBB2,APBB2
163,3.5095221893471136,-0.36974871685597105,0.7622715643608289,0.48506166849606736,0.62763260151673,0.6974173714031175,APC,APC
164,1.9708381368843528,-1.9620746216243952,1.0289722884370514,1.906829409958816,0.05654268158044425,0.11177496151417766,APEH,APEH
165,14.136993105855817,-1.5233805841163885,0.4750235056196201,3.2069583212083215,0.0013414642963678308,0.006483299611272757,APEX1,APEX1
166,1.9413556188113412,-0.9417306828525891,1.1392748124282965,0.8266053743831535,0.40846077019324073,0.49785316236639165,BIRC2,BIRC2
167,0.5965034088845391,0.16497265810816888,1.7869646628872757,-0.09232004500951656,0.9264437627645605,0.9443561485076257,BIRC3,BIRC3
168,28.85845370856753,-1.3693491371393407,0.3420149397982788,4.003769946268973,6.234099065475314e-05,0.0005862705929659763,XIAP,XIAP
169,12.3866650676617,-2.3042466095749625,0.4872077804204883,4.729494688254497,2.250793434649778e-06,3.936459596858712e-05,BIRC5,BIRC5
170,0.0,-0.0,,,0.0,,APLP1,APLP1
171,24.150770593005042,-1.0158056849371397,0.3886714581590838,2.613533007410513,0.008961142736317262,0.027514414893574063,APLP2,APLP2
172,0.0,-0.0,,,0.0,,APOA1,APOA1
173,1.0608684020504362,-0.42051505041292975,1.3542265157082585,0.310520467244729,0.7561651975750465,0.805714484025833,APOC1,APOC1
174,0.0,-0.0,,,0.0,,AQP8,AQP8
175,10.001806222869261,-1.6914928863580159,0.48501919663494253,3.487476161961369,0.0004876023885209708,0.002898194147908264,APOC2,APOC2
176,0.11775419516002292,0.21222415502361114,3.5225018521361044,-0.06024813156447734,0.9519580118646515,,APOC4,APOC4
177,0.0,-0.0,,,0.0,,APOE,APOE
178,5.207690401592815,-0.33914017712744055,0.6066514747545197,0.5590362691604317,0.5761369676996844,0.6511283188534678,APP,APP
179,3.741690964364023,-1.118799317051902,0.7430434830041595,1.50569831058681,0.1321446378656324,0.21096280719182556,APRT,APRT
180,0.33659830754728454,-0.3560428548510665,2.2991013593483602,0.15486174778826653,0.8769303106147306,,FAS,FAS
181,0.0,-0.0,,,0.0,,SHROOM2,SHROOM2
182,3.278675371287731,3.7623575152377016,1.2070335319453938,-3.117028165053422,0.001826841180940341,0.008205805845858331,AQP1,AQP1
183,1.5480207201656622,-0.10240877736765353,1.1849393037963774,0.08642533591345172,0.9311283071316456,0.9476855935704881,AQP3,AQP3
184,0.0,-0.0,,,0.0,,AQP6,AQP6
185,0.42874890523988585,-1.8569939959163406,2.2591567509610533,0.8219854576829911,0.4110851735315421,,AR,AR
186,7.737609808838066,-1.4255267502499267,0.5271683637692288,2.7041204446668194,0.006848546013621687,0.02233990655365893,ARAF,ARAF
187,92.02917408277189,-1.0046662862758047,0.25656862964372323,3.9157799130427833,9.01124257141133e-05,0.0007816710326887046,ARCN1,ARCN1
188,1.6343923855839622,-2.4899755086577704,1.1844941061718943,2.102142590396667,0.035540786995345484,0.07824283738798721,TRIM23,TRIM23
189,149.08417869509216,-0.48244016586349814,0.24191208203874523,1.9942789206627114,0.04612158155142138,0.09530094751509169,ARF1,ARF1
190,37.66956334499751,-0.4890366718619835,0.3663073117561866,1.335044800272743,0.18186168413735943,0.2664893032778305,ARF3,ARF3
191,43.17405977426245,-0.09734341054271745,0.3053606770500599,0.31878174846579627,0.7498920193988516,0.8003658485927722,ARF4,ARF4
192,0.7038318275757406,-1.7794351804496917,1.6781835458713137,1.0603340646662152,0.2889926471023424,0.37990597545263993,ARL4D,ARL4D
193,2.7241249867703297,-1.0072328883355968,0.8709040027549159,1.1565372132283627,0.24746148725565176,0.33673600644751717,ARF5,ARF5
194,175.50297501365225,-0.9084916028851762,0.2340830245202889,3.8810657233559183,0.00010399972859448682,0.0008740651347042263,ARF6,ARF6
195,0.7859609935939623,2.280387527538054,1.6520126189246767,-1.3803693152310164,0.16747296291017372,0.25077103346758994,ARG2,ARG2
196,208.1122499154754,-0.4596038915340391,0.23990755627466975,1.9157541290939555,0.05539639896787271,0.10993358848236617,RHOA,RHOA
197,122.08076488174129,0.11446528458621395,0.24854924999890315,-0.46053361491422357,0.645133249099691,0.7126438105584544,RHOB,RHOB
198,1.4624020819434227,-1.7912159196378217,1.317202706872621,1.3598635276802842,0.17387311451040882,0.25785300678652057,RHOC,RHOC
199,8.4262732078733,0.6218991805216606,0.5473538602430523,-1.136192188807267,0.25587613892749966,0.3459593402295616,RND3,RND3
200,45.938292469923475,-2.6670022156203967,0.319259254092733,8.35371937204906,6.614639110980319e-17,1.6080187678793157e-14,RHOG,RHOG
201,20.33865987697837,-2.8000698401624753,0.4610120771239426,6.073745090651236,1.2496103785779181e-09,6.713376420603136e-08,ARHGAP1,ARHGAP1
202,0.4929831159019254,-2.252514775118346,2.0160904897321057,1.1172686873879634,0.26387945959903364,,ARHGAP4,ARHGAP4
203,0.8333929816349295,0.8377036303789609,1.6456132567918382,-0.5090525534608805,0.6107153877426637,0.6827542458507313,ARHGAP5,ARHGAP5
204,0.2364982667853113,-2.1545470656432,2.945577300150063,0.7314515445014586,0.4645033912585137,,ARHGAP6,ARHGAP6
205,109.98010519944269,-0.9876730576458794,0.28907775375862504,3.416634607139536,0.0006340031196165628,0.003586414389267863,ARHGDIA,ARHGDIA
206,70.92963997343523,-1.852213462140333,0.30237979636914614,6.125453765036423,9.042552719659686e-10,5.082646395720855e-08,ARHGDIB,ARHGDIB
207,9.083485137808275,-0.9959432808482293,0.5190899212400444,1.9186334392103754,0.05503074056571597,0.1094312722415178,RHOH,RHOH
208,9.209535920181464,-1.5161384783659866,0.5049667670256369,3.0024519975767294,0.0026781420628427793,0.0109744009351383,ARL1,ARL1
209,0.0,-0.0,,,0.0,,PHOX2A,PHOX2A
210,0.36386691432476503,-2.849768003853305,2.4951109822491886,1.1421407801605743,0.25339550686706436,,ARL2,ARL2
211,1.4783470642897227,-1.745330487941386,1.297902353686367,1.3447317380881632,0.17871188139015165,0.26306302371144935,ARL3,ARL3
212,5.841640108462906,-1.8038672025323512,0.6176207142923776,2.9206714748858182,0.0034927792630094177,0.013419117168511885,ARNT,ARNT
213,0.89927959948354,-0.40150966098311675,1.4937991346158568,0.26878423723706896,0.788095723981741,0.8323496057345986,ARNTL,ARNTL
214,18.631819354180113,-0.954216650069014,0.43639285999851263,2.18660005132134,0.02877173360509237,0.06658170813325041,ARRB1,ARRB1
215,11.071297375980242,-1.568299115130873,0.46643166940436076,3.3623341166641003,0.0007728654652138527,0.004168243917770107,ARRB2,ARRB2
216,0.5510121388157592,-3.396122850077449,1.9298215870271418,1.7598118255631703,0.07843971734679307,,ARSA,ARSA
217,5.223697519880886,-0.9353167095328159,0.695492081732088,1.344827258426087,0.178681025369643,0.26306302371144935,ARSB,ARSB
218,0.43789240900830717,0.2966997445769498,2.114339192006825,-0.1403274108991648,0.8884013078301718,,STS,STS
219,2.276934188527287,-1.6049181752638741,1.0504608397081172,1.5278229464601645,0.1265565034061488,0.20425484466745078,ARSD,ARSD
220,0.0,-0.0,,,0.0,,ARSL,ARSL
221,0.0,-0.0,,,0.0,,ARSF,ARSF
222,0.07935944176592716,-1.338065528626005,3.533811540930397,0.3786465444259977,0.7049503538229811,,ARVCF,ARVCF
223,2.4190455069833665,-2.397434569152433,1.0381377971112482,2.3093606415483596,0.020923577161333806,0.05242621012136822,ASAH1,ASAH1
224,3.2757864269063806,-2.6220275754132794,0.9187817139416514,2.8538090556510523,0.004319848699722622,0.015754713769945833,ASCL2,ASCL2
225,0.0,-0.0,,,0.0,,ASGR1,ASGR1
226,0.0,-0.0,,,0.0,,ASGR2,ASGR2
227,0.0,-0.0,,,0.0,,ASIP,ASIP
228,0.09781228541999162,0.212224059096228,3.5225018540012893,-0.060248104299833904,0.9519580335792435,,ASL,ASL
229,0.7147339997168483,-0.8686178624966905,1.8284681155957965,0.47505223366372784,0.6347497434299643,0.7037175356416568,GET3,GET3
230,0.8359165967774332,-0.9450063334634842,1.6840220773315457,0.5611602996089664,0.5746882643525442,0.6498742507924339,ASNS,ASNS
231,8.975595014093967,-0.8665499574771456,0.5314869760101653,1.6304255731387327,0.10301158343340419,0.17549497709147308,ASPH,ASPH
232,1.2811732333142423,-0.5152367393658714,1.4643974376126707,0.35184214758381066,0.7249566478210449,0.7799821247412968,ASS1,ASS1
233,0.8106423871989774,0.6959750540513998,1.5460773445607412,-0.4501553926133848,0.6525983980399326,0.7188340306457074,ZFHX3,ZFHX3
